9;6;1;10;105;0;0;25;1;1;0;0;9;1;1;1;0;;1;0;10;47;9;0;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
9;7;5;25;85;0;0;25;1;1;0;0;9;1;1;1;0;;1;1;0;47;9;0;10;7;127;PDSH2515;10;0;1190;;;0;0;0;0;0;0.0217391;;1;1
9;8;3;10;90;0;0;25;1;1;0;0;9;1;1;1;0;;0;0;10;47;9;;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
9;9;2;10;105;0;0;25;1;1;0;0;9;1;1;1;0;;1;0;10;47;9;0;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
9;10;2;10;120;0;0;25;1;1;0;0;9;1;1;1;0;;2;0;10;47;9;0.6931472;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
10;1;2;0;110;0;0;25;1;1;0;0;10;1;1;1;1;;3;0;25;47;10;1.098612;10;7;121;PDSH2515;10;0;1145;;;0;0;0;0;0;0.1304348;;0;1
10;2;1;10;85;0;0;25;1;1;0;0;10;1;1;1;0;;4;0;10;47;10;1.386294;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
10;3;1;10;130;0;0;25;1;1;0;0;10;1;1;1;0;;5;0;10;47;10;1.609438;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
10;4;5;10;110;0;0;25;1;1;0;0;10;1;1;1;0;;3;0;10;47;10;1.098612;10;7;124;PDSH2515;10;0;1155;;;1;0;1;1;0;0.2391304;;1;1
10;5;5;10;105;0;0;25;1;1;0;0;10;1;1;1;0;;2;0;10;47;10;0.6931472;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
10;6;3;10;115;0;0;25;1;1;0;0;10;1;1;1;0;;5;0;10;47;10;1.609438;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
10;7;3;10;95;0;0;25;1;1;0;0;10;1;1;1;0;;3;0;10;47;10;1.098612;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
10;8;2;25;115;0;0;25;1;1;0;0;10;1;1;1;0;;3;1;0;47;10;1.098612;10;7;128;PDSH2515;10;0;1220;;;0;0;0;0;0;0.0217391;;1;1
10;9;4;25;130;0;0;25;1;1;0;0;10;1;1;1;0;;1;1;0;47;10;0;10;7;129;PDSH2515;10;0;1330;;;0;0;0;0;0;0;;0;0
10;10;4;0;120;0;0;25;1;1;0;0;10;1;1;1;1;;6;0;25;47;10;1.791759;10;7;130;PDSH2515;10;0;1305;;;0;0;1;0;1;0.0869565;;0;0
11;1;5;0;110;0;0;25;1;1;0;0;11;1;1;1;1;;1;0;25;47;11;0;10;7;121;PDSH2515;10;0;1145;;;0;0;0;0;0;0.1304348;;0;1
11;2;3;25;110;0;0;25;1;1;0;0;11;1;1;1;0;;2;1;0;47;11;0.6931472;10;7;122;PDSH2515;10;0;1250;;;0;0;0;0;0;0.0217391;;1;1
11;3;4;10;140;0;0;25;1;1;0;0;11;1;1;1;0;;4;0;10;47;11;1.386294;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
11;4;4;10;120;0;0;25;1;1;0;0;11;1;1;1;0;;2;0;10;47;11;0.6931472;10;7;124;PDSH2515;10;0;1155;;;1;0;0;0;0;0.2391304;;1;1
11;5;1;10;115;0;0;25;1;1;0;0;11;1;1;1;0;;2;0;10;47;11;0.6931472;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
11;6;2;10;125;0;0;25;1;1;0;0;11;1;1;1;0;;2;0;10;47;11;0.6931472;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
11;7;2;10;105;0;0;25;1;1;0;0;11;1;1;1;0;;1;0;10;47;11;0;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
11;8;5;25;140;0;0;25;1;1;0;0;11;1;1;1;0;;2;1;0;47;11;0.6931472;10;7;128;PDSH2515;10;0;1220;;;0;0;0;0;0;0.0217391;;1;1
11;9;1;10;140;0;0;25;1;1;0;0;11;1;1;1;0;;1;0;10;47;11;0;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
11;10;3;0;120;0;0;25;1;1;0;0;11;1;1;1;1;;0;0;25;47;11;;10;7;130;PDSH2515;10;0;1305;;;0;0;0;0;0;0.0869565;;0;0
12;1;3;10;120;0;0;25;1;1;0;0;12;1;1;1;0;;2;0;10;47;12;0.6931472;10;7;121;PDSH2515;10;0;1145;;;1;0;1;1;0;0.1304348;;0;1
12;2;5;10;120;0;0;25;1;1;0;0;12;1;1;1;0;;5;0;10;47;12;1.609438;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
12;3;2;10;150;0;0;25;1;1;0;0;12;1;1;1;0;;4;0;10;47;12;1.386294;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
12;4;2;10;130;0;0;25;1;1;0;0;12;1;1;1;0;;3;0;10;47;12;1.098612;10;7;124;PDSH2515;10;0;1155;;;1;0;0;0;0;0.2391304;;1;1
12;5;4;10;125;0;0;25;1;1;0;0;12;1;1;1;0;;2;0;10;47;12;0.6931472;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
12;6;3;10;135;0;0;25;1;1;0;0;12;1;1;1;0;;5;0;10;47;12;1.609438;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
12;7;1;10;115;0;0;25;1;1;0;0;12;1;1;1;0;;3;0;10;47;12;1.098612;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
12;8;5;10;150;0;0;25;1;1;0;0;12;1;1;1;0;;3;0;10;47;12;1.098612;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
12;9;4;10;150;0;0;25;1;1;0;0;12;1;1;1;0;;7;0;10;47;12;1.94591;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
12;10;1;10;130;0;0;25;1;1;0;0;12;1;1;1;0;;2;0;10;47;12;0.6931472;10;7;130;PDSH2515;10;0;1305;;;1;0;1;1;0;0.0869565;;0;0
13;1;5;10;130;0;0;25;1;1;0;0;13;1;1;1;0;;2;0;10;47;13;0.6931472;10;7;121;PDSH2515;10;0;1145;;;1;0;0;0;0;0.1304348;;0;1
13;2;1;10;130;0;0;25;1;1;0;0;13;1;1;1;0;;2;0;10;47;13;0.6931472;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
13;3;2;10;160;0;0;25;1;1;0;0;13;1;1;1;0;;3;0;10;47;13;1.098612;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
13;4;3;10;140;0;0;25;1;1;0;0;13;1;1;1;0;;2;0;10;47;13;0.6931472;10;7;124;PDSH2515;10;0;1155;;;1;0;0;0;0;0.2391304;;1;1
13;5;5;10;135;0;0;25;1;1;0;0;13;1;1;1;0;;2;0;10;47;13;0.6931472;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
13;6;4;10;145;0;0;25;1;1;0;0;13;1;1;1;0;;4;0;10;47;13;1.386294;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
13;7;1;10;125;0;0;25;1;1;0;0;13;1;1;1;0;;2;0;10;47;13;0.6931472;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
13;8;3;10;160;0;0;25;1;1;0;0;13;1;1;1;0;;2;0;10;47;13;0.6931472;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
13;9;4;10;160;0;0;25;1;1;0;0;13;1;1;1;0;;1;0;10;47;13;0;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
13;10;2;10;140;0;0;25;1;1;0;0;13;1;1;1;0;;5;0;10;47;13;1.609438;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
14;1;3;25;155;0;0;25;1;2;1;0;1;2;1;1;0;0.888889;22;1;0;47;14;3.091043;10;7;121;PDSH2515;10;0;1145;;14;0;0;0;0;0;0.1304348;;0;1
14;2;4;10;140;0;0;25;1;2;1;0;1;2;1;1;0;0.222222;29;0;10;47;14;3.367296;10;7;122;PDSH2515;10;0;1250;;14;1;0;0;0;0;0.0217391;;1;1
14;3;2;10;170;0;0;25;1;2;1;0;1;2;1;1;0;0.222222;21;0;10;47;14;3.044523;10;7;123;PDSH2515;10;0;1280;;14;1;0;0;0;0;0;;0;1
14;4;3;0;140;0;0;25;1;2;1;0;1;2;1;1;1;0.555556;13;0;25;47;14;2.564949;10;7;124;PDSH2515;10;0;1155;;14;0;0;1;0;1;0.2391304;;1;1
14;5;1;10;145;0;0;25;1;2;1;0;1;2;1;1;0;0;21;0;10;47;14;3.044523;10;7;125;PDSH2515;10;0;1260;;14;1;0;0;0;0;0.0217391;;1;1
14;6;2;10;155;0;0;25;1;2;1;0;1;2;1;1;0;0.111111;22;0;10;47;14;3.091043;10;7;126;PDSH2515;10;0;1255;;14;1;0;0;0;0;0;;0;1
14;7;1;10;135;0;0;25;1;2;1;0;1;2;1;1;0;0.222222;19;0;10;47;14;2.944439;10;7;127;PDSH2515;10;0;1190;;14;1;0;0;0;0;0.0217391;;1;1
14;8;4;10;170;0;0;25;1;2;1;0;1;2;1;1;0;0.333333;19;0;10;47;14;2.944439;10;7;128;PDSH2515;10;0;1220;;14;1;0;0;0;0;0.0217391;;1;1
14;9;5;10;170;0;0;25;1;2;1;0;1;2;1;1;0;0.111111;10;0;10;47;14;2.302585;10;7;129;PDSH2515;10;0;1330;;14;1;0;0;0;0;0;;0;0
14;10;5;10;150;0;0;25;1;2;1;0;1;2;1;1;0;0.555556;23;0;10;47;14;3.135494;10;7;130;PDSH2515;10;0;1305;;14;1;0;0;0;0;0.0869565;;0;0
15;1;3;0;155;0;0;25;1;2;0;0;2;2;1;1;1;;10;0;25;47;15;2.302585;10;7;121;PDSH2515;10;0;1145;;;0;0;1;0;1;0.1304348;;0;1
15;2;4;10;150;0;0;25;1;2;0;0;2;2;1;1;0;;6;0;10;47;15;1.791759;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
15;3;1;10;180;0;0;25;1;2;0;0;2;2;1;1;0;;3;0;10;47;15;1.098612;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
15;4;2;10;150;0;0;25;1;2;0;0;2;2;1;1;0;;2;0;10;47;15;0.6931472;10;7;124;PDSH2515;10;0;1155;;;1;0;1;1;0;0.2391304;;1;1
15;5;5;10;155;0;0;25;1;2;0;0;2;2;1;1;0;;4;0;10;47;15;1.386294;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
15;6;5;10;165;0;0;25;1;2;0;0;2;2;1;1;0;;4;0;10;47;15;1.386294;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
15;7;1;10;145;0;0;25;1;2;0;0;2;2;1;1;0;;7;0;10;47;15;1.94591;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
15;8;4;10;180;0;0;25;1;2;0;0;2;2;1;1;0;;4;0;10;47;15;1.386294;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
15;9;2;10;180;0;0;25;1;2;0;0;2;2;1;1;0;;2;0;10;47;15;0.6931472;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
15;10;3;25;175;0;0;25;1;2;0;0;2;2;1;1;0;;2;1;0;47;15;0.6931472;10;7;130;PDSH2515;10;0;1305;;;0;0;0;0;0;0.0869565;;0;0
16;1;2;0;155;0;0;25;1;2;0;0;3;2;1;1;1;;2;0;25;47;16;0.6931472;10;7;121;PDSH2515;10;0;1145;;;0;0;0;0;0;0.1304348;;0;1
16;2;3;25;175;0;0;25;1;2;0;0;3;2;1;1;0;;6;1;0;47;16;1.791759;10;7;122;PDSH2515;10;0;1250;;;0;0;0;0;0;0.0217391;;1;1
16;3;1;10;190;0;0;25;1;2;0;0;3;2;1;1;0;;2;0;10;47;16;0.6931472;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
16;4;4;10;160;0;0;25;1;2;0;0;3;2;1;1;0;;2;0;10;47;16;0.6931472;10;7;124;PDSH2515;10;0;1155;;;1;0;0;0;0;0.2391304;;1;1
16;5;4;10;165;0;0;25;1;2;0;0;3;2;1;1;0;;2;0;10;47;16;0.6931472;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
16;6;5;10;175;0;0;25;1;2;0;0;3;2;1;1;0;;8;0;10;47;16;2.079442;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
16;7;1;10;155;0;0;25;1;2;0;0;3;2;1;1;0;;6;0;10;47;16;1.791759;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
16;8;5;10;190;0;0;25;1;2;0;0;3;2;1;1;0;;3;0;10;47;16;1.098612;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
16;9;2;25;205;0;0;25;1;2;0;0;3;2;1;1;0;;5;1;0;47;16;1.609438;10;7;129;PDSH2515;10;0;1330;;;0;0;0;0;0;0;;0;0
16;10;3;0;175;0;0;25;1;2;0;0;3;2;1;1;1;;6;0;25;47;16;1.791759;10;7;130;PDSH2515;10;0;1305;;;0;0;1;0;1;0.0869565;;0;0
17;1;1;10;165;0;0;25;1;2;0;0;4;2;1;1;0;;7;0;10;47;17;1.94591;10;7;121;PDSH2515;10;0;1145;;;1;0;1;1;0;0.1304348;;0;1
17;2;2;10;185;0;0;25;1;2;0;0;4;2;1;1;0;;5;0;10;47;17;1.609438;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
17;3;4;10;200;0;0;25;1;2;0;0;4;2;1;1;0;;2;0;10;47;17;0.6931472;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
17;4;4;10;170;0;0;25;1;2;0;0;4;2;1;1;0;;2;0;10;47;17;0.6931472;10;7;124;PDSH2515;10;0;1155;;;1;0;0;0;0;0.2391304;;1;1
17;5;3;10;175;0;0;25;1;2;0;0;4;2;1;1;0;;3;0;10;47;17;1.098612;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
17;6;5;10;185;0;0;25;1;2;0;0;4;2;1;1;0;;2;0;10;47;17;0.6931472;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
17;7;3;10;165;0;0;25;1;2;0;0;4;2;1;1;0;;3;0;10;47;17;1.098612;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
17;8;1;10;200;0;0;25;1;2;0;0;4;2;1;1;0;;2;0;10;47;17;0.6931472;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
17;9;2;10;215;0;0;25;1;2;0;0;4;2;1;1;0;;2;0;10;47;17;0.6931472;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
17;10;5;10;185;0;0;25;1;2;0;0;4;2;1;1;0;;2;0;10;47;17;0.6931472;10;7;130;PDSH2515;10;0;1305;;;1;0;1;1;0;0.0869565;;0;0
18;1;1;10;175;0;0;25;1;2;0;0;5;2;1;1;0;;2;0;10;47;18;0.6931472;10;7;121;PDSH2515;10;0;1145;;;1;0;0;0;0;0.1304348;;0;1
18;2;3;10;195;0;0;25;1;2;0;0;5;2;1;1;0;;5;0;10;47;18;1.609438;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
18;3;3;10;210;0;0;25;1;2;0;0;5;2;1;1;0;;4;0;10;47;18;1.386294;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
18;4;1;10;180;0;0;25;1;2;0;0;5;2;1;1;0;;2;0;10;47;18;0.6931472;10;7;124;PDSH2515;10;0;1155;;;1;0;0;0;0;0.2391304;;1;1
18;5;5;10;185;0;0;25;1;2;0;0;5;2;1;1;0;;3;0;10;47;18;1.098612;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
18;6;5;10;195;0;0;25;1;2;0;0;5;2;1;1;0;;6;0;10;47;18;1.791759;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
18;7;4;10;175;0;0;25;1;2;0;0;5;2;1;1;0;;5;0;10;47;18;1.609438;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
18;8;4;10;210;0;0;25;1;2;0;0;5;2;1;1;0;;1;0;10;47;18;0;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
18;9;2;10;225;0;0;25;1;2;0;0;5;2;1;1;0;;1;0;10;47;18;0;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
18;10;2;10;195;0;0;25;1;2;0;0;5;2;1;1;0;;2;0;10;47;18;0.6931472;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
19;1;5;10;185;0;0;25;1;2;0;0;6;2;1;1;0;;4;0;10;47;19;1.386294;10;7;121;PDSH2515;10;0;1145;;;1;0;0;0;0;0.1304348;;0;1
19;2;4;10;205;0;0;25;1;2;0;0;6;2;1;1;0;;7;0;10;47;19;1.94591;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
19;3;3;10;220;0;0;25;1;2;0;0;6;2;1;1;0;;2;0;10;47;19;0.6931472;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
19;4;5;10;190;0;0;25;1;2;0;0;6;2;1;1;0;;2;0;10;47;19;0.6931472;10;7;124;PDSH2515;10;0;1155;;;1;0;0;0;0;0.2391304;;1;1
19;5;2;10;195;0;0;25;1;2;0;0;6;2;1;1;0;;3;0;10;47;19;1.098612;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
19;6;1;10;205;0;0;25;1;2;0;0;6;2;1;1;0;;1;0;10;47;19;0;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
19;7;2;10;185;0;0;25;1;2;0;0;6;2;1;1;0;;10;0;10;47;19;2.302585;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
19;8;4;10;220;0;0;25;1;2;0;0;6;2;1;1;0;;2;0;10;47;19;0.6931472;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
19;9;3;10;235;0;0;25;1;2;0;0;6;2;1;1;0;;2;0;10;47;19;0.6931472;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
19;10;1;10;205;0;0;25;1;2;0;0;6;2;1;1;0;;1;0;10;47;19;0;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
20;1;2;10;195;0;0;25;1;2;0;0;7;2;1;1;0;;1;0;10;47;20;0;10;7;121;PDSH2515;10;0;1145;;;1;0;0;0;0;0.1304348;;0;1
20;2;5;10;215;0;0;25;1;2;0;0;7;2;1;1;0;;3;0;10;47;20;1.098612;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
20;3;4;10;230;0;0;25;1;2;0;0;7;2;1;1;0;;3;0;10;47;20;1.098612;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
20;4;4;10;200;0;0;25;1;2;0;0;7;2;1;1;0;;1;0;10;47;20;0;10;7;124;PDSH2515;10;0;1155;;;1;0;0;0;0;0.2391304;;1;1
20;5;1;10;205;0;0;25;1;2;0;0;7;2;1;1;0;;3;0;10;47;20;1.098612;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
20;6;1;10;215;0;0;25;1;2;0;0;7;2;1;1;0;;10;0;10;47;20;2.302585;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
20;7;5;10;195;0;0;25;1;2;0;0;7;2;1;1;0;;7;0;10;47;20;1.94591;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
20;8;3;10;230;0;0;25;1;2;0;0;7;2;1;1;0;;1;0;10;47;20;0;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
20;9;3;10;245;0;0;25;1;2;0;0;7;2;1;1;0;;3;0;10;47;20;1.098612;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
20;10;2;10;215;0;0;25;1;2;0;0;7;2;1;1;0;;1;0;10;47;20;0;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
21;1;5;10;205;0;0;25;1;3;1;0;1;3;1;1;0;1;8;0;10;47;21;2.079442;10;7;121;PDSH2515;10;0;1145;;21;1;0;0;0;0;0.1304348;;0;1
21;2;4;10;225;0;0;25;1;3;1;0;1;3;1;1;0;0.222222;11;0;10;47;21;2.397895;10;7;122;PDSH2515;10;0;1250;;21;1;0;0;0;0;0.0217391;;1;1
21;3;1;10;240;0;0;25;1;3;1;0;1;3;1;1;0;0;9;0;10;47;21;2.197225;10;7;123;PDSH2515;10;0;1280;;21;1;0;0;0;0;0;;0;1
21;4;3;0;200;0;0;25;1;3;1;0;1;3;1;1;1;0.222222;5;0;25;47;21;1.609438;10;7;124;PDSH2515;10;0;1155;;21;0;0;1;0;1;0.2391304;;1;1
21;5;2;10;215;0;0;25;1;3;1;0;1;3;1;1;0;0;11;0;10;47;21;2.397895;10;7;125;PDSH2515;10;0;1260;;21;1;0;0;0;0;0.0217391;;1;1
21;6;3;25;240;0;0;25;1;3;1;0;1;3;1;1;0;0;12;1;0;47;21;2.484907;10;7;126;PDSH2515;10;0;1255;;21;0;0;0;0;0;0;;0;1
21;7;2;10;205;0;0;25;1;3;1;0;1;3;1;1;0;0;10;0;10;47;21;2.302585;10;7;127;PDSH2515;10;0;1190;;21;1;0;0;0;0;0.0217391;;1;1
21;8;5;10;240;0;0;25;1;3;1;0;1;3;1;1;0;0;7;0;10;47;21;1.94591;10;7;128;PDSH2515;10;0;1220;;21;1;0;0;0;0;0.0217391;;1;1
21;9;1;10;255;0;0;25;1;3;1;0;1;3;1;1;0;0.111111;5;0;10;47;21;1.609438;10;7;129;PDSH2515;10;0;1330;;21;1;0;0;0;0;0;;0;0
21;10;4;10;225;0;0;25;1;3;1;0;1;3;1;1;0;0.444444;8;0;10;47;21;2.079442;10;7;130;PDSH2515;10;0;1305;;21;1;0;0;0;0;0.0869565;;0;0
22;1;5;10;215;0;0;25;1;3;0;0;2;3;1;1;0;;3;0;10;47;22;1.098612;10;7;121;PDSH2515;10;0;1145;;;1;0;0;0;0;0.1304348;;0;1
22;2;3;10;235;0;0;25;1;3;0;0;2;3;1;1;0;;4;0;10;47;22;1.386294;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
22;3;1;10;250;0;0;25;1;3;0;0;2;3;1;1;0;;4;0;10;47;22;1.386294;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
22;4;3;10;210;0;0;25;1;3;0;0;2;3;1;1;0;;2;0;10;47;22;0.6931472;10;7;124;PDSH2515;10;0;1155;;;1;0;1;1;0;0.2391304;;1;1
22;5;2;10;225;0;0;25;1;3;0;0;2;3;1;1;0;;2;0;10;47;22;0.6931472;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
22;6;2;10;250;0;0;25;1;3;0;0;2;3;1;1;0;;4;0;10;47;22;1.386294;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
22;7;1;10;215;0;0;25;1;3;0;0;2;3;1;1;0;;5;0;10;47;22;1.609438;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
22;8;4;10;250;0;0;25;1;3;0;0;2;3;1;1;0;;3;0;10;47;22;1.098612;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
22;9;5;10;265;0;0;25;1;3;0;0;2;3;1;1;0;;4;0;10;47;22;1.386294;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
22;10;4;10;235;0;0;25;1;3;0;0;2;3;1;1;0;;1;0;10;47;22;0;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
23;1;4;10;225;0;0;25;1;4;1;0;1;4;1;1;0;1;13;0;10;47;23;2.564949;10;7;121;PDSH2515;10;0;1145;;23;1;0;0;0;0;0.1304348;;0;1
23;2;1;10;245;0;0;25;1;4;1;0;1;4;1;1;0;0.222222;7;0;10;47;23;1.94591;10;7;122;PDSH2515;10;0;1250;;23;1;0;0;0;0;0.0217391;;1;1
23;3;3;10;260;0;0;25;1;4;1;0;1;4;1;1;0;0;7;0;10;47;23;1.94591;10;7;123;PDSH2515;10;0;1280;;23;1;0;0;0;0;0;;0;1
23;4;2;10;220;0;0;25;1;4;1;0;1;4;1;1;0;0.111111;7;0;10;47;23;1.94591;10;7;124;PDSH2515;10;0;1155;;23;1;0;0;0;0;0.2391304;;1;1
23;5;4;10;235;0;0;25;1;4;1;0;1;4;1;1;0;0;12;0;10;47;23;2.484907;10;7;125;PDSH2515;10;0;1260;;23;1;0;0;0;0;0.0217391;;1;1
23;6;2;10;260;0;0;25;1;4;1;0;1;4;1;1;0;0.111111;8;0;10;47;23;2.079442;10;7;126;PDSH2515;10;0;1255;;23;1;0;0;0;0;0;;0;1
23;7;5;10;225;0;0;25;1;4;1;0;1;4;1;1;0;0;8;0;10;47;23;2.079442;10;7;127;PDSH2515;10;0;1190;;23;1;0;0;0;0;0.0217391;;1;1
23;8;1;10;260;0;0;25;1;4;1;0;1;4;1;1;0;0;3;0;10;47;23;1.098612;10;7;128;PDSH2515;10;0;1220;;23;1;0;0;0;0;0.0217391;;1;1
23;9;5;10;275;0;0;25;1;4;1;0;1;4;1;1;0;0.111111;7;0;10;47;23;1.94591;10;7;129;PDSH2515;10;0;1330;;23;1;0;0;0;0;0;;0;0
23;10;3;10;245;0;0;25;1;4;1;0;1;4;1;1;0;0.444444;6;0;10;47;23;1.791759;10;7;130;PDSH2515;10;0;1305;;23;1;0;0;0;0;0.0869565;;0;0
24;1;4;10;235;0;0;25;1;4;0;0;2;4;1;1;0;;3;0;10;47;24;1.098612;10;7;121;PDSH2515;10;0;1145;;;1;0;0;0;0;0.1304348;;0;1
24;2;3;10;255;0;0;25;1;4;0;0;2;4;1;1;0;;4;0;10;47;24;1.386294;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
24;3;1;10;270;0;0;25;1;4;0;0;2;4;1;1;0;;2;0;10;47;24;0.6931472;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
24;4;5;10;230;0;0;25;1;4;0;0;2;4;1;1;0;;2;0;10;47;24;0.6931472;10;7;124;PDSH2515;10;0;1155;;;1;0;0;0;0;0.2391304;;1;1
24;5;1;10;245;0;0;25;1;4;0;0;2;4;1;1;0;;4;0;10;47;24;1.386294;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
24;6;5;10;270;0;0;25;1;4;0;0;2;4;1;1;0;;4;0;10;47;24;1.386294;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
